MONTH,PSCC2022,COMMODITY DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
02,0301102000,"- - Other, marine fish",Gross kg,040,AUSTRIA,"2,300.00","2,300.00","1,420.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,064,BELGIUM,"1,200.00","1,200.00",811.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,128,CANADA,"23,370.00","23,370.00","15,300.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"64,880.00","64,880.00","37,106.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,168,TAIWAN (REP. OF CHINA),"27,200.00","27,200.00","23,501.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,212,DENMARK,"2,500.00","2,500.00","1,337.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,268,FRANCE,"3,900.00","3,900.00","5,512.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,309,GERMANY,"11,900.00","11,900.00","13,549.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,364,"HONG KONG, CHINA","46,921.00","46,921.00","26,074.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,376,INDIA,350.00,350.00,385.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,396,ISRAEL,"2,100.00","2,100.00","2,981.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,400,ITALY,"6,600.00","6,600.00","8,313.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,412,JAPAN,"42,700.00","42,700.00","29,364.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,440,REPUBLIC OF KOREA,"14,500.00","14,500.00","12,375.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,484,MACAU,"1,400.00","1,400.00",882.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,500,MALAYSIA,"5,800.00","5,800.00","2,312.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,576,NETHERLANDS,"1,800.00","1,800.00","2,404.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,608,NORWAY,500.00,500.00,378.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,640,PERU,"1,000.00","1,000.00",200.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,704,SAUDI ARABIA,785.00,785.00,418.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,720,SINGAPORE,"8,225.00","8,225.00","6,950.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,732,"SOUTH AFRICA, REP. OF ","2,300.00","2,300.00","2,163.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,740,SPAIN,850.00,850.00,"4,895.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,764,SWEDEN,"1,000.00","1,000.00",427.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,768,SWITZERLAND,300.00,300.00,439.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,780,THAILAND,"8,600.00","8,600.00","4,202.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,808,TURKEY,900.00,900.00,845.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,820,RUSSIAN FEDERATION,300.00,300.00,412.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,600.00","4,600.00","2,961.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,844,QATAR,350.00,350.00,310.00,0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"23,900.00","23,900.00","26,042.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,860,UNITED STATES OF AMERICA,"265,660.00","265,660.00","247,810.00",0.00,0.00
02,0301102000,"- - Other, marine fish",Gross kg,872,HAWAII,"1,000.00","1,000.00",600.00,0.00,0.00
02,0301920000,- - Eels (Anguilla spp.),Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"401,600.00","401,600.00","1,249,000.00",0.00,0.00
02,0301920000,- - Eels (Anguilla spp.),Gross kg,168,TAIWAN (REP. OF CHINA),"94,000.00","94,000.00","350,000.00",0.00,0.00
02,0301920000,- - Eels (Anguilla spp.),Gross kg,364,"HONG KONG, CHINA",200.00,200.00,"1,600.00",0.00,0.00
02,0301920000,- - Eels (Anguilla spp.),Gross kg,412,JAPAN,"4,135.00","4,135.00","21,350.00",0.00,0.00
02,0301920000,- - Eels (Anguilla spp.),Gross kg,440,REPUBLIC OF KOREA,840.00,840.00,"1,680.00",0.00,0.00
02,0301992100,- - - - For breeding,Gross kg,380,INDONESIA,"2,160.00","2,160.00","1,376.00",0.00,0.00
02,0301992100,- - - - For breeding,Gross kg,892,VIETNAM,48.00,48.00,100.00,0.00,0.00
02,0301993001,- - - Other marine fish | A. Milkfish breeder,Gross kg,364,"HONG KONG, CHINA",63.00,63.00,350.00,0.00,0.00
02,0301993002,- - - Other marine fish | Lapu-lapu,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"9,000.00","9,000.00","42,000.00",0.00,0.00
02,0301993002,- - - Other marine fish | Lapu-lapu,Gross kg,168,TAIWAN (REP. OF CHINA),"6,865.00","6,865.00","16,650.00",0.00,0.00
02,0301993002,- - - Other marine fish | Lapu-lapu,Gross kg,364,"HONG KONG, CHINA","1,218,895.00","1,218,895.00","4,204,903.00",0.00,0.00
02,0301993002,- - - Other marine fish | Lapu-lapu,Gross kg,484,MACAU,"298,657.00","298,657.00","789,700.00",0.00,0.00
02,0301993002,- - - Other marine fish | Lapu-lapu,Gross kg,892,VIETNAM,465.00,465.00,300.00,0.00,0.00
02,0301993009,- - - Other marine fish | Other,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"1,775.00","1,775.00","7,700.00",0.00,0.00
02,0301993009,- - - Other marine fish | Other,Gross kg,364,"HONG KONG, CHINA","16,899.00","16,899.00","63,500.00",0.00,0.00
02,0301993009,- - - Other marine fish | Other,Gross kg,484,MACAU,390.00,390.00,"2,700.00",0.00,0.00
02,0302320000,- - Yellowfin tunas (Thunnus albacares),Net kg ,064,BELGIUM,"3,000.00","2,850.00","10,000.00",0.00,0.00
02,0302320000,- - Yellowfin tunas (Thunnus albacares),Net kg ,128,CANADA,"9,400.00","8,388.00","26,250.00",0.00,0.00
02,0302320000,- - Yellowfin tunas (Thunnus albacares),Net kg ,309,GERMANY,"3,250.00","2,910.00","22,600.00",0.00,0.00
02,0302320000,- - Yellowfin tunas (Thunnus albacares),Net kg ,364,"HONG KONG, CHINA","9,400.00","8,696.00","30,820.00",0.00,0.00
02,0302320000,- - Yellowfin tunas (Thunnus albacares),Net kg ,400,ITALY,"33,000.00","31,050.00","112,500.00",0.00,0.00
02,0302320000,- - Yellowfin tunas (Thunnus albacares),Net kg ,484,MACAU,100.00,100.00,838.00,0.00,0.00
